paper_id	venue	authors	year	title	index_keys	author_keys	abstract
7FA69AFC	Knowledge Discovery and Data Mining	rebecca n wright + zhiqiang yang	2004	Privacy-preserving Bayesian network structure computation on distributed heterogeneous data	computer network + distributed database +  + bayesian network + data mining + distributed databases + Information systems applications + data privacy + Data mining + Information systems	+Categories & Subject Descriptors+H.2.8 [Database Applications+Data Mining General Terms+Security Keywords+Bayesian Network+Privacy-Preserving Data Mining+Distributed Databases	As more and more activities are carried out using computers and computer networks, the amount of potentially sensitive data stored by business, governments, and other parties increases. Different parties may wish to benefit from cooperative use of their data, but privacy regulations and other privacy concerns may prevent the parties from sharing their data. Privacy-preserving data mining provides a solution by creating distributed data mining algorithms in which the underlying data is not revealed.In this paper, we present a privacy-preserving protocol for a particular data mining task: learning the Bayesian network structure for distributed heterogeneous data. In this setting, two parties owning confidential databases wish to learn the structure of Bayesian network on the combination of their databases without revealing anything about their data to each other. We give an efficient and privacy-preserving version of the K2 algorithm to construct the structure of a Bayesian network for the parties' joint data.
NE8551	Knowledge Discovery and Data Mining	Erick Cantú-Paz+Shawn Newsam+Chandrika Kamath	2004	Feature selection in scientific applications.	 + Feature selection + Machine learning algorithms + Machine learning + Computing methodologies	+Categories and Subject Descriptors I.5.2 [Pattern Recognition+Design Methodology—feature evaluation and selection. General Terms Algorithms+Experimentation+Measurement Keywords Feature selection+data mining+astronomical survey+plasma physics+remote	Numerous applications of data mining to scientific data involve the induction of a classification model. In many cases, the collection of data is not performed with this task in mind, and therefore, the data might contain irrelevant or redundant features that affect negatively the accuracy of the induction algorithms. The size and dimensionality of typical scientific data make it difficult to use any available domain information to identify features that discriminate between the classes of interest. Similarly, exploratory data analysis techniques have limitations on the amount and dimensionality of the data they can process effectively. In this paper, we describe applications of efficient feature selection methods to data sets from astronomy, plasma physics, and remote sensing. We use variations of recently proposed filter methods as well as traditional wrapper approaches, where practical. We discuss the general challenges of feature selection in scientific datasets, the strategies for success that were common among our diverse applications, and the lessons learned in solving these problems.
NE8468	Knowledge Discovery and Data Mining	Tamás Horváth+Thomas Gärtner+Stefan Wrobel	2004	Cyclic pattern kernels for predictive graph mining.	 + Supervised learning + Classification and regression trees + Learning paradigms + Machine learning + Information systems applications + Machine learning approaches + Computing methodologies + Data mining + Supervised learning by classification + Information systems	+Categories and Subject Descriptors H.2.8 [Database Management+Database Applications- Data Mining+I.2.6 [Artificial Intelligence+Learning+I.5.2 [Pattern Recognition+Design Methodology- clas- sifier design and evaluation General Terms Algorithms+Experimentation Keywords graph mining+kernel methods+computational chemistry	With applications in biology, the world-wide web, and several other areas, mining of graph-structured objects has received significant interest recently. One of the major research directions in this field is concerned with predictive data mining in graph databases where each instance is represented by a graph. Some of the proposed approaches for this task rely on the excellent classification performance of support vector machines. To control the computational cost of these approaches, the underlying kernel functions are based on frequent patterns. In contrast to these approaches, we propose a kernel function based on a natural set of cyclic and tree patterns independent of their frequency, and discuss its computational aspects. To practically demonstrate the effectiveness of our approach, we use the popular NCI-HIV molecule dataset. Our experimental results show that cyclic pattern kernels can be computed quickly and offer predictive performance superior to recent graph kernels based on frequent patterns.
NE8462	Knowledge Discovery and Data Mining	Nilesh Dalvi+Pedro Domingos+Mausam+Sumit Sanghai+Deepak Verma	2004	Adversarial classification.	 + Feature selection + Machine learning algorithms + Multivariate statistics + Machine learning theory + Learning paradigms + Information systems applications + Computing methodologies + Data mining + Information systems + Theory and algorithms for application domains + Theory of computation + Logical and relational learning + Inductive logic learning + Markov decision processes + Supervised learning + Classification and regression trees + Machine learning + Machine learning approaches + Probability and statistics + Mathematics of computing + Supervised learning by classification	No keyword found	Essentially all data mining algorithms assume that the data-generating process is independent of the data miner's activities. However, in many domains, including spam detection, intrusion detection, fraud detection, surveillance and counter-terrorism, this is far from the case: the data is actively manipulated by an adversary seeking to make the classifier produce false negatives. In these domains, the performance of a classifier can degrade rapidly after it is deployed, as the adversary learns to defeat it. Currently the only solution to this is repeated, manual, ad hoc reconstruction of the classifier. In this paper we develop a formal framework and algorithms for this problem. We view classification as a game between the classifier and the adversary, and produce a classifier that is optimal given the adversary's optimal strategy. Experiments in a spam detection domain show that this approach can greatly outperform a classifier learned in the standard way, and (within the parameters of the problem) automatically adapt the classifier to the adversary's evolving manipulations.
5CE3E79E	Knowledge Discovery and Data Mining	xiaoyong chai + diklun lee + lin deng + wilfred ng	2004	Spying Out Accurate User Preferences for Search Engine Adaptation	search engine		Most existing search engines employ static ranking algorithms that do not adapt to the specific needs of users. Recently, some researchers have studied the use of clickthrough data to adapt a search engine’s ranking function. Clickthrough data indicate for each query the results that are clicked by users. As a kind of implicit relevance feedback information, clickthrough data can easily be collected by a search engine. However, clickthrough data is sparse and incomplete, thus, it is a challenge to discover accurate user preferences from it. In this paper, we propose a novel algorithm called “Spy Naïve Bayes” (SpyNB) to identify user preferences generated from clickthrough data. First, we treat the result items clicked by the users as sure positive examples and those not clicked by the users as unlabelled data. Then, we plant the sure positive examples (the spies) into the unlabelled set of result items and apply a naïve Bayes classification to generate the reliable negative examples. These positive and negative examples allow us to discover more accurate user’s preferences. Finally, we employ the SpyNB algorithm with a ranking SVM optimizer to build an adaptive metasearch engine. Our experimental results show that, compared with the original ranking, SpyNB can significantly improve the average ranks of users’ click by 20%.
77D5BF45	Knowledge Discovery and Data Mining	steve donoho	2004	Early detection of insider trading in option markets	 + decision tree + data mining + Machine learning + Information systems applications + Computing methodologies + knowledge discovery + neural net + logistic regression + Data mining + Information systems	+Categories and Subject Descriptors H.2.8 [Database Management+Database Applications – Data mining+I.2.6 [Artificial Intelligence+Learning General Terms Algorithms+Design+Experimentation. Keywords Insider trading	"""Inside information"" comes in many forms: knowledge of a corporate takeover, a terrorist attack, unexpectedly poor earnings, the FDA's acceptance of a new drug, etc. Anyone who knows some piece of soon-to-break news possesses inside information. Historically, insider trading has been detected after the news is public, but this is often too late: fraud has been perpetrated, innocent investors have been disadvantaged, or terrorist acts have been carried out. This paper explores early detection of insider trading - detection before the news breaks. Data mining holds great promise for this emerging application, but the problem also poses significant challenges. We present the specific problem of insider trading in option markets, compare decision tree, logistic regression, and neural net results to results from an expert model, and discuss insights that knowledge discovery techniques shed upon this problem."
76CE2046	Sigkdd Explorations	ronaldo c prati + maria carolina monard + gustavo e a p a batista	2004	A study of the behavior of several methods for balancing machine learning training data	 + decision tree + sampling methods + data cleaning + machine learning + roc curve		"

"
755C4022	Knowledge Discovery and Data Mining	wei fan	2004	Systematic data selection to mine concept-drifting data streams	 + decision tree + concept drift + cross validation + data streams + decision trees + Information systems applications + Data mining + Information systems	+Categories and Subject Descriptors H.2.8 [Database Management+Database Applications- Data Min- ing General Terms Algorithms Keywords data streams	"One major problem of existing methods to mine data streams is that it makes ad hoc choices to combine most recent data with some amount of old data to search the new hypothesis. The assumption is that the additional old data always helps produce a more accurate hypothesis than using the most recent data only. We first criticize this notion and point out that using old data blindly is not better than ""gambling""; in other words, it helps increase the accuracy only if we are ""lucky."" We discuss and analyze the situations where old data will help and what kind of old data will help. The practical problem on choosing the right example from old data is due to the formidable cost to compare different possibilities and models. This problem will go away if we have an algorithm that is extremely efficient to compare all sensible choices with little extra cost. Based on this observation, we propose a simple, efficient and accurate cross-validation decision tree ensemble method."
NE8526	Knowledge Discovery and Data Mining	Avraham A. Melkman+Eran Shaham	2004	Sleeved coclustering.	 + Cluster analysis + Learning paradigms + Machine learning + Information systems applications + Computing methodologies + Data mining + Unsupervised learning + Information systems	+Categories and Subject Descriptors+H.2.8 Database Management+Database Applications- Data Mining+I.5.3	A coCluster of a m x n matrix X is a submatrix determined by a subset of the rows and a subset of the columns. The problem of finding coClusters with specific properties is of interest, in particular, in the analysis of microarray experiments. In that case the entries of the matrix X are the expression levels of $m$ genes in each of $n$ tissue samples. One goal of the analysis is to extract a subset of the samples and a subset of the genes, such that the expression levels of the chosen genes behave similarly across the subset of the samples, presumably reflecting an underlying regulatory mechanism governing the expression level of the genes.We propose to base the similarity of the genes in a coCluster on a simple biological model, in which the strength of the regulatory mechanism in sample j is Hj, and the response strength of gene i to the regulatory mechanism is Gi. In other words, every two genes participating in a good coCluster should have expression values in each of the participating samples, whose ratio is a constant depending only on the two genes. Noise in the expression levels of genes is taken into account by allowing a deviation from the model, measured by a relative error criterion. The sleeve-width of the coCluster reflects the extent to which entry i,j in the coCluster is allowed to deviate, relatively, from being expressed as the product GiHj.We present a polynomial-time Monte-Carlo algorithm which outputs a list of coClusters whose sleeve-widths do not exceed a prespecified value. Moreover, we prove that the list includes, with fixed probability, a coCluster which is near-optimal in its dimensions. Extensive experimentation with synthetic data shows that the algorithm performs well.
NE8521	Knowledge Discovery and Data Mining	Aleksander Kołcz+Abdur Chowdhury+Joshua Alspector	2004	Improved robustness of signature-based near-replica detection via lexicon randomization.	 + Information systems applications + Data mining + Information systems	No keyword found	Detection of near duplicate documents is an important problem in many data mining and information filtering applications. When faced with massive quantities of data, traditional duplicate detection techniques relying on direct inter-document similarity computation (e.g., using the cosine measure) are often not feasible given the time and memory performance constraints. On the other hand, fingerprint-based methods, such as I-Match, are very attractive computationally but may be brittle with respect to small changes to document content. We focus on approaches to near-replica detection that are based upon large-collection statistics and present a general technique of increasing their robustness via multiple lexicon randomization. In experiments with large web-page and spam-email datasets the proposed method is shown to consistently outperform traditional I-Match, with the relative improvement in duplicate-document recall reaching as high as 40-60%. The large gains in detection accuracy are offset by only small increases in computational requirements.
814DDE31	Knowledge Discovery and Data Mining	jiawei han + michael garland + andrew y wu	2004	Mining scale-free networks using geodesic clustering	scale free network +  + scale free networks + social networks + data structure + Information systems applications + Data mining + graph clustering + shortest path + Information systems + social network + data reduction + graphs + power law distribution + scale free + clustering	graphs + social networks + scale-free networks + clustering	Many real-world graphs have been shown to be scale-free---vertex degrees follow power law distributions, vertices tend to cluster, and the average length of all shortest paths is small. We present a new model for understanding scale-free networks based on multilevel geodesic approximation, using a new data structure called a multilevel mesh.Using this multilevel framework, we propose a new kind of graph clustering for data reduction of very large graph systems such as social, biological, or electronic networks. Finally, we apply our algorithms to real-world social networks and protein interaction graphs to show that they can reveal knowledge embedded in underlying graph structures. We also demonstrate how our data structures can be used to quickly answer approximate distance and shortest path queries on scale-free networks.
80E17C8D	Knowledge Discovery and Data Mining	jiawei han + hong cheng + xifeng yan	2004	IncSpan: incremental mining of sequential patterns in large database	 + pattern matching + Information systems applications + sequential pattern mining + Data mining + Information systems	incremental mining + buffering pattern + reverse pattern matching + shared projection	Many real life sequence databases grow incrementally. It is undesirable to mine sequential patterns from scratch each time when a small set of sequences grow, or when some new sequences are added into the database. Incremental algorithm should be developed for sequential pattern mining so that mining can be adapted to incremental database updates. However, it is nontrivial to mine sequential patterns incrementally, especially when the existing sequences grow incrementally because such growth may lead to the generation of many new patterns due to the interactions of the growing subsequences with the original ones. In this study, we develop an efficient algorithm, IncSpan, for incremental mining of sequential patterns, by exploring some interesting properties. Our performance study shows that IncSpan outperforms some previously proposed incremental algorithms as well as a non-incremental one with a wide margin.
7BB98613	Knowledge Discovery and Data Mining	yanzan zhou + xin jin + bamshad mobasher	2004	Web usage mining based on probabilistic latent semantic analysis	 + association rule + web usage mining + probabilistic latent semantic analysis + web navigation + Machine learning + Information systems applications + Computing methodologies + Data mining + plsa + Information systems	Web usage mining + Latent variable models + User profiling + PLSA	The primary goal of Web usage mining is the discovery of patterns in the navigational behavior of Web users. Standard approaches, such as clustering of user sessions and discovering association rules or frequent navigational paths, do not generally provide the ability to automatically characterize or quantify the unobservable factors that lead to common navigational patterns. It is, therefore, necessary to develop techniques that can automatically discover hidden semantic relationships among users as well as between users and Web objects. Probabilistic Latent Semantic Analysis (PLSA) is particularly useful in this context, since it can uncover latent semantic associations among users and pages based on the co-occurrence patterns of these pages in user sessions. In this paper, we develop a unified framework for the discovery and analysis of Web navigational patterns based on PLSA. We show the flexibility of this framework in characterizing various relationships among users and Web objects. Since these relationships are measured in terms of probabilities, we are able to use probabilistic inference to perform a variety of analysis tasks such as user segmentation, page classification, as well as predictive tasks such as collaborative recommendations. We demonstrate the effectiveness of our approach through experiments performed on real-world data sets.
7E97094D	Knowledge Discovery and Data Mining	david jensen + jennifer neville + brian gallagher	2004	Why collective inference improves relational classification	relational data +  + Machine learning + Computing methodologies + Machine learning approaches + statistical model + relational learning	Relational learning + probabilistic relational models + collective inference	Procedures for collective inference make simultaneous statistical judgments about the same variables for a set of related data instances. For example, collective inference could be used to simultaneously classify a set of hyperlinked documents or infer the legitimacy of a set of related financial transactions. Several recent studies indicate that collective inference can significantly reduce classification error when compared with traditional inference techniques. We investigate the underlying mechanisms for this error reduction by reviewing past work on collective inference and characterizing different types of statistical models used for making inference in relational data. We show important differences among these models, and we characterize the necessary and sufficient conditions for reduced classification error based on experiments with real and simulated data.
7BE5F92C	Knowledge Discovery and Data Mining	jinwen ma + lin deng + dik lun lee + jian pei	2004	A rank sum test method for informative gene discovery	 + support vector machine + microarray data + test methods + Information systems applications + normal distribution + classification + Data mining + Information systems	No keyword found	Finding informative genes from microarray data is an important research problem in bioinformatics research and applications. Most of the existing methods rank features according to their discriminative capability and then find a subset of discriminative genes (usually top k genes). In particular, t-statistic criterion and its variants have been adopted extensively. This kind of methods rely on the statistics principle of t-test, which requires that the data follows a normal distribution. However, according to our investigation, the normality condition often cannot be met in real data sets.To avoid the assumption of the normality condition, in this paper, we propose a rank sum test method for informative gene discovery. The method uses a rank-sum statistic as the ranking criterion. Moreover, we propose using the significance level threshold, instead of the number of informative genes, as the parameter. The significance level threshold as a parameter carries the quality specification in statistics. We follow the Pitman efficiency theory to show that the rank sum method is more accurate and more robust than the t-statistic method in theory.To verify the effectiveness of the rank sum method, we use support vector machine (SVM) to construct classifiers based on the identified informative genes on two well known data sets, namely colon data and leukemia data. The prediction accuracy reaches 96.2% on the colon data and 100% on the leukemia data. The results are clearly better than those from the previous feature ranking methods. By experiments, we also verify that using significance level threshold is more effective than directly specifying an arbitrary k.
766011FA	Knowledge Discovery and Data Mining	inderjit s dhillon + yuqiang guan + brian kulis	2004	Kernel k-means: spectral clustering and normalized cuts	 + Cluster analysis + Learning paradigms + Computing methodologies + Information retrieval + handwriting recognition + positive definite + local search + Unsupervised learning + Information systems + k means algorithm + eigenvectors + Machine learning + k means + graph partitioning + gene expression + spectral clustering + objective function	Spectral Clustering + Kernel k -means + Graph Partitioning	Kernel k-means and spectral clustering have both been used to identify clusters that are non-linearly separable in input space. Despite significant research, these methods have remained only loosely related. In this paper, we give an explicit theoretical connection between them. We show the generality of the weighted kernel k-means objective function, and derive the spectral clustering objective of normalized cut as a special case. Given a positive definite similarity matrix, our results lead to a novel weighted kernel k-means algorithm that monotonically decreases the normalized cut. This has important implications: a) eigenvector-based algorithms, which can be computationally prohibitive, are not essential for minimizing normalized cuts, b) various techniques, such as local search and acceleration schemes, may be used to improve the quality as well as speed of kernel k-means. Finally, we present results on several interesting data sets, including diametrical clustering of large gene-expression matrices and a handwriting recognition data set.
80C9116C	Knowledge Discovery and Data Mining	bing liu + minqing hu	2004	Mining and summarizing customer reviews	 + summarization + Information systems applications + Computing methodologies + e commerce + text mining + text summarization + Natural language processing + Data mining + Artificial intelligence + Information systems + Language resources	eol>Text mining + sentiment classification + summarization + reviews	Merchants selling products on the Web often ask their customers to review the products that they have purchased and the associated services. As e-commerce is becoming more and more popular, the number of customer reviews that a product receives grows rapidly. For a popular product, the number of reviews can be in hundreds or even thousands. This makes it difficult for a potential customer to read them to make an informed decision on whether to purchase the product. It also makes it difficult for the manufacturer of the product to keep track and to manage customer opinions. For the manufacturer, there are additional difficulties because many merchant sites may sell the same product and the manufacturer normally produces many kinds of products. In this research, we aim to mine and to summarize all the customer reviews of a product. This summarization task is different from traditional text summarization because we only mine the features of the product on which the customers have expressed their opinions and whether the opinions are positive or negative. We do not summarize the reviews by selecting a subset or rewrite some of the original sentences from the reviews to capture the main points as in the classic text summarization. Our task is performed in three steps: (1) mining product features that have been commented on by customers; (2) identifying opinion sentences in each review and deciding whether each opinion sentence is positive or negative; (3) summarizing the results. This paper proposes several novel techniques to perform these tasks. Our experimental results using reviews of a number of products sold online demonstrate the effectiveness of the techniques.
7FA95F3D	Knowledge Discovery and Data Mining	dharmendra s modha + christos faloutsos + deepayan chakrabarti + spiros papadimitriou	2004	Fully automatic cross-associations	 + k means clustering + collaborative filtering + algorithms + information retrieval + Information retrieval + decomposition + principal component + parallel processing + Information systems + social network + Document representation + graphs + sparse matrix + clustering + scaling factor + information theory + first principle + Mathematics of computing + graph partitioning + intervention + Information theory	No keyword found	"Large, sparse binary matrices arise in numerous data mining applications, such as the analysis of market baskets, web graphs, social networks, co-citations, as well as information retrieval, collaborative filtering, sparse matrix reordering, etc. Virtually all popular methods for the analysis of such matrices---e.g., k-means clustering, METIS graph partitioning, SVD/PCA and frequent itemset mining---require the user to specify various parameters, such as the number of clusters, number of principal components, number of partitions, and ""support."" Choosing suitable values for such parameters is a challenging problem.Cross-association is a joint decomposition of a binary matrix into disjoint row and column groups such that the rectangular intersections of groups are homogeneous. Starting from first principles, we furnish a clear, information-theoretic criterion to choose a good cross-association as well as its parameters, namely, the number of row and column groups. We provide scalable algorithms to approach the optimal. Our algorithm is parameter-free, and requires no user intervention. In practice it scales linearly with the problem size, and is thus applicable to very large matrices. Finally, we present experiments on multiple synthetic and real-life datasets, where our method gives high-quality, intuitive results."
0C4B631B	Knowledge Discovery and Data Mining	daniel hunter + amy kao + eric k jones + daniel f bostwick + nicholas j pioch + james v white	2004	Multi-Hypothesis Abductive Reasoning for Link Discovery	structured data + abductive reasoning + knowledge representation + link analysis + data mining + data visualization + hidden markov model	{npioch + dhunter + jwhite + akao + bostwick + ejones}@alphatech + com	"
Intelligence agencies are under increasing pressure to “connect the dots” between fragments of evidence from disparate sources to enable preemption of potential threats such as terrorist attacks. Most systems for threat detection in use today provide only data visualization tools for manual “link analysis,” leading to methods that do not scale to massive data sets. The CADRE system (Continuous Analysis and Discovery from Relational Evidence) addresses this deficiency by automating the link analysis process. CADRE combines an expressive knowledge representation of threat patterns with efficient, constraint-based abductive reasoning algorithms to automatically infer links and construct coherent threat hypotheses from structured data. A compact, factored representation of multiple hypotheses avoids redundant storage and enables scaling to large data sets. CADRE efficiently manages the growth of the hypotheses using probabilistic evaluation models and a consistency checking algorithm to prune unlikely hypotheses.
"
05B4BB3E	Knowledge Discovery and Data Mining	vincent ng + benny y m fung	2004	Meta-classification of Multi-type Cancer Gene Expression Data	majority voting + data mining + gene expression + gene family	Gene expression + meta-classification + heterogeneous + multi-type	"
Massive publicly available gene expression data consisting of different experimental conditions and microarray platforms introduce new challenges in data mining when integrating multiple gene expression data. In this work, we proposed a metaclassification algorithm, which is called MIF algorithm, to perform multi-type cancer gene expression data classification. It uses regular histograms for gene expression levels of certain significant genes to represent sample profiles. Differences between profiles are then used to obtain dissimilarity measures and indicators of predictive classes. In order to demonstrate the robustness of the algorithm, 10 different data sets, which are individually published in 8 publications, are experimented. The results show that the MIF algorithm outperforms the simple majority-voting meta-classification algorithm and has a good meta-classification performance. In addition, we also compare our results with other researchers' works, and the comparisons are impressive. Finally, we have confirmed our findings with cancer/testis (CT) immunogenic gene families of heterogeneous samples.
"
7D3BA44E	Knowledge Discovery and Data Mining	michael steinbach + vipin kumar + pangning tan	2004	Support envelopes: a technique for exploring the structure of association patterns	 + transaction data + association analysis + Information systems applications + Data mining + formal concept analysis + Information systems	support envelope + association analysis + formal concept analysis + error-tolerant itemsets	This paper introduces support envelopes---a new tool for analyzing association patterns---and illustrates some of their properties, applications, and possible extensions. Specifically, the support envelope for a transaction data set and a specified pair of positive integers (m,n) consists of the items and transactions that need to be searched to find any association pattern involving m or more transactions and n or more items. For any transaction data set with M transactions and N items, there is a unique lattice of at most M*N support envelopes that captures the structure of the association patterns in that data set. Because support envelopes are not encumbered by a support threshold, this support lattice provides a complete view of the association structure of the data set, including association patterns that have low support. Furthermore, the boundary of the support lattice---the support boundary---has at most min(M,N) envelopes and is especially interesting since it bounds the maximum sizes of potential association patterns---not only for frequent, closed, and maximal itemsets, but also for patterns, such as error-tolerant itemsets, that are more general. The association structure can be represented graphically as a two-dimensional scatter plot of the (m,n) values associated with the support envelopes of the data set, a feature that is useful in the exploratory analysis of association patterns. Finally, the algorithm to compute support envelopes is simple and computationally efficient, and it is straightforward to parallelize the process of finding all the support envelopes.
80E6415F	Knowledge Discovery and Data Mining	krishna kummamuru + rakesh agrawal + raghu krishnapuram	2004	Learning spatially variant dissimilarity (SVaD) measures	 + feature space + Information systems applications + clustering + Data mining + feature vector + Information systems	+Categories and Subject Descriptors H.2.8 [Database Management+Database Applications— Data Mining General Terms Algorithms Keywords Clustering+Learning Dissimilarity Measures	Clustering algorithms typically operate on a feature vector representation of the data and find clusters that are compact with respect to an assumed (dis)similarity measure between the data points in feature space. This makes the type of clusters identified highly dependent on the assumed similarity measure. Building on recent work in this area, we formally define a class of spatially varying dissimilarity measures and propose algorithms to learn the dissimilarity measure automatically from the data. The idea is to identify clusters that are compact with respect to the unknown spatially varying dissimilarity measure. Our experiments show that the proposed algorithms are more stable and achieve better accuracy on various textual data sets when compared with similar algorithms proposed in the literature.
75C4F8B9	Knowledge Discovery and Data Mining	jude shavlik + mark shavlik	2004	Selection, combination, and evaluation of effective software sensors for detecting abnormal computer usage	 + user modeling + Computing methodologies + Systems security + intrusion detection + anomaly detection + machine learning + Operating systems security + user model + false alarm rate + intrusion detection system + winnow algorithm + Security and privacy + Machine learning + feature selection	eol>Intrusion detection + anomaly detection + machine learning + user modeling + Windows 2000 + feature selection + Winnow algorithm	"We present and empirically analyze a machine-learning approach for detecting intrusions on individual computers. Our Winnow-based algorithm continually monitors user and system behavior, recording such properties as the number of bytes transferred over the last 10 seconds, the programs that currently are running, and the load on the CPU. In all, hundreds of measurements are made and analyzed each second. Using this data, our algorithm creates a model that represents each particular computer's range of normal behavior. Parameters that determine when an alarm should be raised, due to abnormal activity, are set on a per-computer basis, based on an analysis of training data. A major issue in intrusion-detection systems is the need for very low false-alarm rates. Our empirical results suggest that it is possible to obtain high intrusion-detection rates (95%) and low false-alarm rates (less than one per day per computer), without ""stealing"" too many CPU cycles (less than 1%). We also report which system measurements are the most valuable in terms of detecting intrusions. A surprisingly large number of different measurements prove significantly useful."
8046EB2F	Knowledge Discovery and Data Mining	murat kantarcioǧlu + jiashun jin + chris clifton	2004	When do data mining results violate privacy?	 + data mining + secure multiparty computation + Information systems applications + privacy + Data mining + Information systems + Theory and algorithms for application domains + Theory of computation + Database and storage security + Security and privacy + Theory of database privacy and security + Database theory	Individual Privacy + Protect the “record”	Privacy-preserving data mining has concentrated on obtaining valid results when the input data is private. An extreme example is Secure Multiparty Computation-based methods, where only the results are revealed. However, this still leaves a potential privacy breach: Do the results themselves violate privacy? This paper explores this issue, developing a framework under which this question can be addressed. Metrics are proposed, along with analysis that those metrics are consistent in the face of apparent problems.
7B8CFBD8	Knowledge Discovery and Data Mining	naval k verma + chid apte + naoki abe + robert schroko	2004	Cross channel optimized marketing by reinforcement learning	profitability +  + markov decision process + Machine learning + Computing methodologies + customer life time value + customer relationship management + crm + reinforcement learning	+Categories and Subject Descriptors I.2.6 [Artificial Intelligence+Learning General Terms Experimentation Keywords customer life time value+CRM+cost sensitive learning+rein- forcement	The issues of cross channel integration and customer life time value modeling are two of the most important topics surrounding customer relationship management (CRM) today. In the present paper, we describe and evaluate a novel solution that treats these two important issues in a unified framework of Markov Decision Processes (MDP). In particular, we report on the results of a joint project between IBM Research and Saks Fifth Avenue to investigate the applicability of this technology to real world problems. The business problem we use as a testbed for our evaluation is that of optimizing direct mail campaign mailings for maximization of profits in the store channel. We identify a problem common to cross-channel CRM, which we call the Cross-Channel Challenge, due to the lack of explicit linking between the marketing actions taken in one channel and the customer responses obtained in another. We provide a solution for this problem based on old and new techniques in reinforcement learning. Our in-laboratory experimental evaluation using actual customer interaction data show that as much as 7 to 8 per cent increase in the store profits can be expected, by employing a mailing policy automatically generated by our methodology. These results confirm that our approach is valid in dealing with the cross channel CRM scenarios in the real world.
7FF27F2D	Knowledge Discovery and Data Mining	arindam banerjee + j langford	2004	An objective evaluation criterion for clustering	evaluation + Cluster analysis +  + text analysis + Learning paradigms + Machine learning + Computing methodologies + object model + clustering + Unsupervised learning	Clustering + Evaluation + PAC bounds + MDL	We propose and test an objective criterion for evaluation of clustering performance: How well does a clustering algorithm run on unlabeled data aid a classification algorithm? The accuracy is quantified using the PAC-MDL bound [3] in a semisupervised setting. Clustering algorithms which naturally separate the data according to (hidden) labels with a small number of clusters perform well. A simple extension of the argument leads to an objective model selection method. Experimental results on text analysis datasets demonstrate that this approach empirically results in very competitive bounds on test set performance on natural datasets.
7D15BDCB	Knowledge Discovery and Data Mining	bianca zadrozny + naoki abe + john langford	2004	An iterative method for multi-class cost-sensitive learning	iteration method +  + boosting + multi class classification + Machine learning + Computing methodologies + binary classification	+Categories and Subject Descriptors I.2.6 [Artificial Intelligence+Learning General Terms Algorithms Keywords cost-sensitive learning	Cost-sensitive learning addresses the issue of classification in the presence of varying costs associated with different types of misclassification. In this paper, we present a method for solving multi-class cost-sensitive learning problems using any binary classification algorithm. This algorithm is derived using hree key ideas: 1) iterative weighting; 2) expanding data space; and 3) gradient boosting with stochastic ensembles. We establish some theoretical guarantees concerning the performance of this method. In particular, we show that a certain variant possesses the boosting property, given a form of weak learning assumption on the component binary classifier. We also empirically evaluate the performance of the proposed method using benchmark data sets and verify that our method generally achieves better results than representative methods for cost-sensitive learning, in terms of predictive performance (cost minimization) and, in many cases, computational efficiency.
7AC2A296	Knowledge Discovery and Data Mining	charles elkan + andrew t smith	2004	A Bayesian network framework for reject inference	conditional independence +  + bayesian network + Machine learning theory + Learning paradigms + propensity scores + sample selection bias + Data mining + biased sampling + Information systems + Theory and algorithms for application domains + Theory of computation + Machine learning approaches + Probability and statistics + Mathematics of computing + Supervised learning by classification + bayesian networks + clinical trial + rejection sampling + Information systems applications + Computing methodologies + Markov decision processes + Supervised learning + Classification and regression trees + Machine learning + missing at random + expectation maximization + propensity score	+Categories and Subject Descriptors G.3 [Probability and Statistics+statistical computing+H.2.8 [Database Management+Database Applications— data mining+I.2.6 [Artificial Intelligence+Learning— parameter learning+I.5.2 [Information Storage and Re- trieval+Design Methodology—classifier design and evalu- ation	Most learning methods assume that the training set is drawn randomly from the population to which the learned model is to be applied. However in many applications this assumption is invalid. For example, lending institutions create models of who is likely to repay a loan from training sets consisting of people in their records to whom loans were given in the past; however, the institution approved loan applications previously based on who was thought unlikely to default. Learning from only approved loans yields an incorrect model because the training set is a biased sample of the general population of applicants. The issue of including rejected samples in the learning process, or alternatively using rejected samples to adjust a model learned from accepted samples only, is called reject inference.The main contribution of this paper is a systematic analysis of different cases that arise in reject inference, with explanations of which cases arise in various real-world situations. We use Bayesian networks to formalize each case as a set of conditional independence relationships and identify eight cases, including the familiar missing completely at random (MCAR), missing at random (MAR), and missing not at random (MNAR) cases. For each case we present an overview of available learning algorithms. These algorithms have been published in separate fields of research, including epidemiology, econometrics, clinical trial evaluation, sociology, and credit scoring; our second major contribution is to describe these algorithms in a common framework.
